521.389,  21.3,  22.4
521.399,  21.3,  22.4
521.409,  21.3,  22.4
521.419,  21.3,  22.4
521.429,  21.3,  22.4
521.439,  21.3,  22.4
521.449,  21.3,  22.4
521.459,  21.3,  22.4
521.469,  21.3,  22.4
521.479,  21.3,  22.4
521.489,  21.3,  22.4
521.499,  21.3,  22.4
521.509,  21.3,  22.4
521.519,  21.3,  22.4
521.529,  21.3,  22.4
521.539,  21.3,  22.4
521.549,  21.3,  22.4
521.559,  21.3,  22.4
521.569,  21.3,  22.4
521.579,  21.3,  22.4
521.589,  21.3,  22.4
521.599,  21.3,  22.4
521.609,  21.3,  22.4
521.619,  21.3,  22.4
521.629,  21.3,  22.4
521.639,  21.3,  22.4
521.649,  21.3,  22.4
521.659,  21.3,  22.4
521.669,  21.3,  22.4
521.679,  21.3,  22.4
521.689,  21.3,  22.4
521.699,  21.3,  22.4
521.709,  21.3,  22.4
521.719,  21.3,  22.4
521.729,  21.3,  22.4
521.739,  21.3,  22.4
521.749,  21.3,  22.4
521.759,  21.3,  22.4
521.769,  21.3,  22.4
521.779,  21.3,  22.4
521.789,  21.3,  22.4
521.799,  21.3,  22.4
521.809,  21.3,  22.4
521.819,  21.3,  22.4
521.829,  21.3,  22.4
521.839,  21.3,  22.4
521.849,  21.3,  22.4
521.859,  21.3,  22.4
521.869,  21.3,  22.4
521.879,  21.3,  22.4
521.889,  21.3,  22.4
521.899,  21.3,  22.4
521.909,  21.3,  22.4
521.919,  21.3,  22.4
521.929,  21.3,  22.4
521.939,  21.3,  22.4
521.949,  21.3,  22.4
521.959,  21.3,  22.4
521.969,  21.3,  22.4
521.979,  21.3,  22.4
521.989,  21.3,  22.4
521.999,  21.3,  22.4
522.009,  21.3,  22.4
522.019,  21.3,  22.4
522.029,  21.3,  22.4
522.039,  21.3,  22.4
522.049,  21.3,  22.4
522.059,  21.3,  22.4
522.069,  21.3,  22.4
522.079,  21.3,  22.4
522.089,  21.3,  22.4
522.099,  21.3,  22.4
522.109,  21.3,  22.4
522.119,  21.3,  22.4
522.129,  21.3,  22.4
522.139,  21.3,  22.4
522.149,  21.3,  22.4
522.159,  21.3,  22.4
522.169,  21.3,  22.4
522.179,  21.3,  22.4
522.189,  21.3,  22.4
522.199,  21.3,  22.4
522.209,  21.3,  22.4
522.219,  21.3,  22.4
522.229,  21.3,  22.4
522.239,  21.3,  22.4
522.249,  21.3,  22.4
522.259,  21.3,  22.4
522.269,  21.3,  22.4
522.279,  21.3,  22.4
522.289,  21.3,  22.4
522.299,  21.3,  22.4
522.309,  21.3,  22.4
522.319,  21.3,  22.4
522.329,  21.3,  22.4
522.339,  21.3,  22.4
522.349,  21.3,  22.4
522.359,  21.3,  22.4
522.369,  21.3,  22.4
522.379,  21.3,  22.4
522.389,  21.3,  22.4
522.399,  21.3,  22.4
522.409,  21.3,  22.4
522.419,  21.3,  22.4
522.429,  21.3,  22.4
522.439,  21.3,  22.4
522.449,  21.3,  22.4
522.459,  21.3,  22.4
522.469,  21.3,  22.4
522.479,  21.3,  22.4
522.489,  21.3,  22.4
522.499,  21.3,  22.4
522.509,  21.3,  22.4
522.519,  21.3,  22.4
522.529,  21.3,  22.4
522.539,  21.3,  22.4
522.549,  21.3,  22.4
522.559,  21.3,  22.4
522.569,  21.3,  22.4
522.579,  21.3,  22.4
522.589,  21.3,  22.4
522.599,  21.3,  22.4
522.609,  21.3,  22.4
522.619,  21.3,  22.4
522.629,  21.3,  22.4
522.639,  21.3,  22.4
522.649,  21.3,  22.4
522.659,  21.3,  22.4
522.669,  21.3,  22.4
522.679,  21.3,  22.4
522.689,  21.3,  22.4
522.789,  21.3,  22.4
522.799,  21.3,  22.4
523.692,  21.3,  22.4
523.699,  21.3,  22.4
523.779,  21.3,  22.4
523.78,  21.3,  22.4
523.789,  21.3,  22.4
523.799,  21.3,  22.4
523.866,  21.3,  22.4
523.869,  21.3,  22.4
523.879,  21.3,  22.4
523.889,  21.3,  22.4
523.959,  21.3,  22.4
523.969,  21.3,  22.4
523.979,  21.3,  22.4
523.989,  21.3,  22.4
523.999,  21.3,  22.4
524.039,  21.3,  22.4
524.04,  21.3,  22.4
524.049,  21.3,  22.4
524.059,  21.3,  22.4
524.069,  21.3,  22.4
524.079,  21.3,  22.4
524.089,  21.3,  22.4
524.099,  21.3,  22.4
524.126,  21.3,  22.4
524.129,  21.3,  22.4
524.139,  21.3,  22.4
524.149,  21.3,  22.4
524.159,  21.3,  22.4
524.169,  21.3,  22.4
524.179,  21.3,  22.4
524.189,  21.3,  22.4
524.199,  21.3,  22.4
524.212,  21.3,  22.4
524.219,  21.3,  22.4
524.229,  21.3,  22.4
524.239,  21.3,  22.4
524.249,  21.3,  22.4
524.259,  21.3,  22.4
524.269,  21.3,  22.4
524.279,  21.3,  22.4
524.289,  21.3,  22.4
524.299,  21.3,  22.4
524.309,  21.3,  22.4
524.319,  21.3,  22.4
524.329,  21.3,  22.4
524.339,  21.3,  22.4
524.349,  21.3,  22.4
524.359,  21.3,  22.4
524.369,  21.3,  22.4
524.379,  21.3,  22.4
524.389,  21.3,  22.4
524.399,  21.3,  22.4
524.409,  21.3,  22.4
524.419,  21.3,  22.4
524.429,  21.3,  22.4
524.439,  21.3,  22.4
524.449,  21.3,  22.4
524.459,  21.3,  22.4
524.469,  21.3,  22.4
524.479,  21.3,  22.4
524.489,  21.3,  22.4
524.499,  21.3,  22.4
524.509,  21.3,  22.4
524.519,  21.3,  22.4
524.529,  21.3,  22.4
524.539,  21.3,  22.4
524.549,  21.3,  22.4
524.559,  21.3,  22.4
524.569,  21.3,  22.4
524.579,  21.3,  22.4
524.589,  21.3,  22.4
524.599,  21.3,  22.4
524.609,  21.3,  22.4
524.619,  21.3,  22.4
524.629,  21.3,  22.4
524.639,  21.3,  22.4
524.649,  21.3,  22.4
524.659,  21.3,  22.4
524.669,  21.3,  22.4
524.679,  21.3,  22.4
524.689,  21.3,  22.4
524.699,  21.3,  22.4
524.709,  21.3,  22.4
524.719,  21.3,  22.4
524.729,  21.3,  22.4
524.739,  21.3,  22.4
524.749,  21.3,  22.4
524.759,  21.3,  22.4
524.769,  21.3,  22.4
524.779,  21.3,  22.4
524.789,  21.3,  22.4
524.799,  21.3,  22.4
524.809,  21.3,  22.4
524.819,  21.3,  22.4
524.829,  21.3,  22.4
524.839,  21.3,  22.4
524.849,  21.3,  22.4
524.859,  21.3,  22.4
524.869,  21.3,  22.4
524.879,  21.3,  22.4
524.889,  21.3,  22.4
524.899,  21.3,  22.4
524.909,  21.3,  22.4
524.919,  21.3,  22.4
524.929,  21.3,  22.4
524.939,  21.3,  22.4
524.949,  21.3,  22.4
524.959,  21.3,  22.4
524.969,  21.3,  22.4
524.979,  21.3,  22.4
524.989,  21.3,  22.4
524.999,  21.3,  22.4
525.009,  21.3,  22.4
525.019,  21.3,  22.4
525.029,  21.3,  22.4
525.039,  21.3,  22.4
525.049,  21.3,  22.4
525.059,  21.3,  22.4
525.069,  21.3,  22.4
525.079,  21.3,  22.4
525.089,  21.3,  22.4
525.099,  21.3,  22.4
525.109,  21.3,  22.4
525.119,  21.3,  22.4
525.129,  21.3,  22.4
525.139,  21.3,  22.4
525.149,  21.3,  22.4
525.159,  21.3,  22.4
525.169,  21.3,  22.4
525.179,  21.3,  22.4
525.189,  21.3,  22.4
525.199,  21.3,  22.4
525.209,  21.3,  22.4
525.219,  21.3,  22.4
525.229,  21.3,  22.4
525.239,  21.3,  22.4
525.249,  21.3,  22.4
525.259,  21.3,  22.4
525.269,  21.3,  22.4
525.279,  21.3,  22.4
525.289,  21.3,  22.4
525.299,  21.3,  22.4
525.309,  21.3,  22.4
525.319,  21.3,  22.4
525.329,  21.3,  22.4
525.339,  21.3,  22.4
525.349,  21.3,  22.4
525.359,  21.3,  22.4
525.369,  21.3,  22.4
525.379,  21.3,  22.4
525.389,  21.3,  22.4
525.399,  21.3,  22.4
525.409,  21.3,  22.4
525.419,  21.3,  22.4
525.429,  21.3,  22.4
525.439,  21.3,  22.4
525.449,  21.3,  22.4
525.459,  21.3,  22.4
525.469,  21.3,  22.4
525.479,  21.3,  22.4
525.489,  21.3,  22.4
525.499,  21.3,  22.4
525.509,  21.3,  22.4
525.519,  21.3,  22.4
525.529,  21.3,  22.4
525.539,  21.3,  22.4
525.549,  21.3,  22.4
525.559,  21.3,  22.4
525.569,  21.3,  22.4
525.579,  21.3,  22.4
525.589,  21.3,  22.4
525.599,  21.3,  22.4
525.609,  21.3,  22.4
525.619,  21.3,  22.4
525.629,  21.3,  22.4
525.639,  21.3,  22.4
525.649,  21.3,  22.4
525.659,  21.3,  22.4
525.669,  21.3,  22.4
525.679,  21.3,  22.4
525.689,  21.3,  22.4
525.699,  21.3,  22.4
525.709,  21.3,  22.4
525.719,  21.3,  22.4
525.729,  21.3,  22.4
525.739,  21.3,  22.4
525.749,  21.3,  22.4
525.759,  21.3,  22.4
525.769,  21.3,  22.4
525.779,  21.3,  22.4
525.789,  21.3,  22.4
525.799,  21.3,  22.4
525.809,  21.3,  22.4
525.819,  21.3,  22.4
525.829,  21.3,  22.4
525.839,  21.3,  22.4
525.849,  21.3,  22.4
525.859,  21.3,  22.4
525.869,  21.3,  22.4
525.879,  21.3,  22.4
525.889,  21.3,  22.4
525.899,  21.3,  22.4
525.909,  21.3,  22.4
525.919,  21.3,  22.4
525.929,  21.3,  22.4
525.939,  21.3,  22.4
525.949,  21.3,  22.4
525.959,  21.3,  22.4
525.969,  21.3,  22.4
525.979,  21.3,  22.4
525.989,  21.3,  22.4
525.999,  21.3,  22.4
526.009,  21.3,  22.4
526.019,  21.3,  22.4
526.029,  21.3,  22.4
526.039,  21.3,  22.4
526.049,  21.3,  22.4
526.059,  21.3,  22.4
526.069,  21.3,  22.4
526.079,  21.3,  22.4
526.089,  21.3,  22.4
526.099,  21.3,  22.4
526.109,  21.3,  22.4
526.119,  21.3,  22.4
526.129,  21.3,  22.4
526.139,  21.3,  22.4
526.149,  21.3,  22.4
526.159,  21.3,  22.4
526.169,  21.3,  22.4
526.179,  21.3,  22.4
526.189,  21.3,  22.4
526.199,  21.3,  22.4
526.209,  21.3,  22.4
526.219,  21.3,  22.4
526.229,  21.3,  22.4
526.239,  21.3,  22.4
526.249,  21.3,  22.4
526.259,  21.3,  22.4
526.269,  21.3,  22.4
526.279,  21.3,  22.4
526.289,  21.3,  22.4
526.299,  21.3,  22.4
526.309,  21.3,  22.4
526.319,  21.3,  22.4
526.329,  21.3,  22.4
526.339,  21.3,  22.4
526.349,  21.3,  22.4
526.359,  21.3,  22.4
526.369,  21.3,  22.4
526.379,  21.3,  22.4
526.389,  21.3,  22.4
526.399,  21.3,  22.4
526.409,  21.3,  22.4
526.419,  21.3,  22.4
526.429,  21.3,  22.4
526.439,  21.3,  22.4
526.449,  21.3,  22.4
526.459,  21.3,  22.4
526.469,  21.3,  22.4
526.479,  21.3,  22.4
526.489,  21.3,  22.4
526.499,  21.3,  22.4
526.509,  21.3,  22.4
526.519,  21.3,  22.4
526.529,  21.3,  22.4
526.539,  21.3,  22.4
526.549,  21.3,  22.4
526.559,  21.3,  22.4
526.569,  21.3,  22.4
526.579,  21.3,  22.4
526.589,  21.3,  22.4
526.599,  21.3,  22.4
526.609,  21.3,  22.4
526.619,  21.3,  22.4
526.629,  21.3,  22.4
526.639,  21.3,  22.4
526.649,  21.3,  22.4
526.659,  21.3,  22.4
526.669,  21.3,  22.4
526.679,  21.3,  22.4
526.689,  21.3,  22.4
526.699,  21.3,  22.4
526.709,  21.3,  22.4
526.719,  21.3,  22.4
526.729,  21.3,  22.4
526.739,  21.3,  22.4
526.749,  21.3,  22.4
526.759,  21.3,  22.4
526.769,  21.3,  22.4
526.779,  21.3,  22.4
526.789,  21.3,  22.4
526.799,  21.3,  22.4
526.809,  21.3,  22.4
526.819,  21.3,  22.4
526.829,  21.3,  22.4
526.839,  21.3,  22.4
526.849,  21.3,  22.4
526.859,  21.3,  22.4
526.869,  21.3,  22.4
526.879,  21.3,  22.4
526.889,  21.3,  22.4
526.899,  21.3,  22.4
526.909,  21.3,  22.4
526.919,  21.3,  22.4
526.929,  21.3,  22.4
526.939,  21.3,  22.4
526.949,  21.3,  22.4
526.959,  21.3,  22.4
526.969,  21.3,  22.4
526.979,  21.3,  22.4
526.989,  21.3,  22.4
526.999,  21.3,  22.4
527.009,  21.3,  22.4
527.019,  21.3,  22.4
527.029,  21.3,  22.4
527.039,  21.3,  22.4
527.049,  21.3,  22.4
527.059,  21.3,  22.4
527.069,  21.3,  22.4
527.079,  21.3,  22.4
527.089,  21.3,  22.4
527.099,  21.3,  22.4
527.109,  21.3,  22.4
527.119,  21.3,  22.4
527.129,  21.3,  22.4
527.139,  21.3,  22.4
527.149,  21.3,  22.4
527.159,  21.3,  22.4
527.169,  21.3,  22.4
527.179,  21.3,  22.4
527.189,  21.3,  22.4
527.199,  21.3,  22.4
527.209,  21.3,  22.4
527.219,  21.3,  22.4
527.229,  21.3,  22.4
527.239,  21.3,  22.4
527.249,  21.3,  22.4
527.259,  21.3,  22.4
527.269,  21.3,  22.4
527.279,  21.3,  22.4
527.289,  21.3,  22.4
527.299,  21.3,  22.4
527.309,  21.3,  22.4
527.319,  21.3,  22.4
527.329,  21.3,  22.4
527.339,  21.3,  22.4
527.349,  21.3,  22.4
527.359,  21.3,  22.4
527.369,  21.3,  22.4
527.379,  21.3,  22.4
527.389,  21.3,  22.4
527.399,  21.3,  22.4
527.409,  21.3,  22.4
527.419,  21.3,  22.4
527.429,  21.3,  22.4
527.439,  21.3,  22.4
527.449,  21.3,  22.4
527.459,  21.3,  22.4
527.469,  21.3,  22.4
527.479,  21.3,  22.4
527.489,  21.3,  22.4
527.499,  21.3,  22.4
527.509,  21.3,  22.4
527.519,  21.3,  22.4
527.529,  21.3,  22.4
527.539,  21.3,  22.4
527.549,  21.3,  22.4
527.559,  21.3,  22.4
527.569,  21.3,  22.4
527.579,  21.3,  22.4
527.589,  21.3,  22.4
527.599,  21.3,  22.4
527.609,  21.3,  22.4
527.619,  21.3,  22.4
527.629,  21.3,  22.4
527.639,  21.3,  22.4
527.649,  21.3,  22.4
527.659,  21.3,  22.4
527.669,  21.3,  22.4
527.679,  21.3,  22.4
527.689,  21.3,  22.4
527.699,  21.3,  22.4
527.709,  21.3,  22.4
527.719,  21.3,  22.4
527.729,  21.3,  22.4
527.739,  21.3,  22.4
527.749,  21.3,  22.4
527.759,  21.3,  22.4
527.769,  21.3,  22.4
527.779,  21.3,  22.4
527.789,  21.3,  22.4
527.799,  21.3,  22.4
527.809,  21.3,  22.4
527.819,  21.3,  22.4
527.829,  21.3,  22.4
527.839,  21.3,  22.4
527.849,  21.3,  22.4
527.859,  21.3,  22.4
527.869,  21.3,  22.4
527.879,  21.3,  22.4
527.889,  21.3,  22.4
527.899,  21.3,  22.4
527.909,  21.3,  22.4
527.919,  21.3,  22.4
527.929,  21.3,  22.4
527.939,  21.3,  22.4
527.949,  21.3,  22.4
527.959,  21.3,  22.4
527.969,  21.3,  22.4
527.979,  21.3,  22.4
527.989,  21.3,  22.4
527.999,  21.3,  22.4
528.009,  21.3,  22.4
528.019,  21.3,  22.4
528.029,  21.3,  22.4
528.039,  21.3,  22.4
528.049,  21.3,  22.4
528.059,  21.3,  22.4
528.069,  21.3,  22.4
528.079,  21.3,  22.4
528.089,  21.3,  22.4
528.099,  21.3,  22.4
528.109,  21.3,  22.4
528.119,  21.3,  22.4
528.129,  21.3,  22.4
528.139,  21.3,  22.4
528.149,  21.3,  22.4
528.159,  21.3,  22.4
528.169,  21.3,  22.4
528.179,  21.3,  22.4
528.189,  21.3,  22.4
528.199,  21.3,  22.4
528.209,  21.3,  22.4
528.219,  21.3,  22.4
528.229,  21.3,  22.4
528.239,  21.3,  22.4
528.249,  21.3,  22.4
528.259,  21.3,  22.4
528.269,  21.3,  22.4
528.279,  21.3,  22.4
528.289,  21.3,  22.4
528.299,  21.3,  22.4
528.309,  21.3,  22.4
528.319,  21.3,  22.4
528.329,  21.3,  22.4
528.339,  21.3,  22.4
528.349,  21.3,  22.4
528.359,  21.3,  22.4
528.369,  21.3,  22.4
528.379,  21.3,  22.4
528.389,  21.3,  22.4
528.399,  21.3,  22.4
528.409,  21.3,  22.4
528.419,  21.3,  22.4
528.429,  21.3,  22.4
528.439,  21.3,  22.4
528.449,  21.3,  22.4
528.459,  21.3,  22.4
528.469,  21.3,  22.4
528.479,  21.3,  22.4
528.489,  21.3,  22.4
528.499,  21.3,  22.4
528.509,  21.3,  22.4
528.519,  21.3,  22.4
528.529,  21.3,  22.4
528.539,  21.3,  22.4
528.549,  21.3,  22.4
528.559,  21.3,  22.4
528.569,  21.3,  22.4
528.579,  21.3,  22.4
528.589,  21.3,  22.4
528.599,  21.3,  22.4
528.609,  21.3,  22.4
528.619,  21.3,  22.4
528.629,  21.3,  22.4
528.639,  21.3,  22.4
528.649,  21.3,  22.4
528.659,  21.3,  22.4
528.669,  21.3,  22.4
528.679,  21.3,  22.4
528.689,  21.3,  22.4
528.699,  21.3,  22.4
528.709,  21.3,  22.4
528.719,  21.3,  22.4
528.729,  21.3,  22.4
528.739,  21.3,  22.4
528.749,  21.3,  22.4
528.759,  21.3,  22.4
528.769,  21.3,  22.4
528.779,  21.3,  22.4
528.789,  21.3,  22.4
528.799,  21.3,  22.4
528.809,  21.3,  22.4
528.819,  21.3,  22.4
528.829,  21.3,  22.4
528.839,  21.3,  22.4
528.849,  21.3,  22.4
528.859,  21.3,  22.4
528.869,  21.3,  22.4
528.879,  21.3,  22.4
528.889,  21.3,  22.4
528.899,  21.3,  22.4
528.909,  21.3,  22.4
528.919,  21.3,  22.4
528.929,  21.3,  22.4
528.939,  21.3,  22.4
528.949,  21.3,  22.4
528.959,  21.3,  22.4
528.969,  21.3,  22.4
528.979,  21.3,  22.4
528.989,  21.3,  22.4
528.999,  21.3,  22.4
529.009,  21.3,  22.4
529.019,  21.3,  22.4
529.029,  21.3,  22.4
529.039,  21.3,  22.4
529.049,  21.3,  22.4
529.059,  21.3,  22.4
529.069,  21.3,  22.4
529.079,  21.3,  22.4
529.089,  21.3,  22.4
529.099,  21.3,  22.4
529.109,  21.3,  22.4
529.119,  21.3,  22.4
529.129,  21.3,  22.4
529.139,  21.3,  22.4
529.149,  21.3,  22.4
529.159,  21.3,  22.4
529.169,  21.3,  22.4
529.179,  21.3,  22.4
529.189,  21.3,  22.4
529.199,  21.3,  22.4
529.209,  21.3,  22.4
529.219,  21.3,  22.4
529.229,  21.3,  22.4
529.239,  21.3,  22.4
529.249,  21.3,  22.4
529.259,  21.3,  22.4
529.269,  21.3,  22.4
529.279,  21.3,  22.4
529.289,  21.3,  22.4
529.299,  21.3,  22.4
529.309,  21.3,  22.4
529.319,  21.3,  22.4
529.329,  21.3,  22.4
529.339,  21.3,  22.4
529.349,  21.3,  22.4
529.359,  21.3,  22.4
529.369,  21.3,  22.4
529.379,  21.3,  22.4
529.389,  21.3,  22.4
529.399,  21.3,  22.4
529.409,  21.3,  22.4
529.419,  21.3,  22.4
529.429,  21.3,  22.4
529.439,  21.3,  22.4
529.449,  21.3,  22.4
529.459,  21.3,  22.4
529.469,  21.3,  22.4
529.479,  21.3,  22.4
529.489,  21.3,  22.4
529.499,  21.3,  22.4
529.509,  21.3,  22.4
529.519,  21.3,  22.4
529.529,  21.3,  22.4
529.539,  21.3,  22.4
529.549,  21.3,  22.4
529.559,  21.3,  22.4
529.569,  21.3,  22.4
529.579,  21.3,  22.4
529.589,  21.3,  22.4
529.599,  21.3,  22.4
529.609,  21.3,  22.4
529.619,  21.3,  22.4
529.629,  21.3,  22.4
529.639,  21.3,  22.4
529.649,  21.3,  22.4
529.659,  21.3,  22.4
529.669,  21.3,  22.4
529.679,  21.3,  22.4
529.689,  21.3,  22.4
529.699,  21.3,  22.4
529.709,  21.3,  22.4
529.719,  21.3,  22.4
529.729,  21.3,  22.4
529.739,  21.3,  22.4
529.749,  21.3,  22.4
529.759,  21.3,  22.4
529.769,  21.3,  22.4
529.779,  21.3,  22.4
529.789,  21.3,  22.4
529.799,  21.3,  22.4
529.809,  21.3,  22.4
529.819,  21.3,  22.4
529.829,  21.3,  22.4
529.839,  21.3,  22.4
529.849,  21.3,  22.4
529.859,  21.3,  22.4
529.869,  21.3,  22.4
529.879,  21.3,  22.4
529.889,  21.3,  22.4
529.899,  21.3,  22.4
529.909,  21.3,  22.4
529.919,  21.3,  22.4
529.929,  21.3,  22.4
529.939,  21.3,  22.4
529.949,  21.3,  22.4
